id_acta_nacimiento,primer_nombre,segundo_nombre,tercer_nombre,primer_apellido,segundo_apellido,genero,fecha_nacimiento,id_municipio,id_padre,id_madre
1000000950,Morley,Vanya,Georgi,Pottie,Guly,M,1907-08-11,2209,,
1000000951,Armand,Fran,Aguie,Mosen,Romanet,M,2002-02-28,1302,,
1000000952,Tammie,Errick,Emery,Capaldi,Sapson,M,1959-01-16,1501,,
1000000953,Sandor,Angelico,Giacomo,Baldazzi,Leonard,M,1953-02-16,1315,,
1000000954,Warden,Emmery,Davey,Nuzzetti,Maffei,M,1924-02-03,102,,
1000000955,Sammy,Bendick,Vite,Larver,Muffitt,M,1983-04-29,2214,,
1000000956,Consalve,Hodge,Rodolph,Enticknap,Kneeshaw,M,1982-09-20,1107,,
1000000957,Doyle,Arne,Paddie,Minto,Townsley,M,1915-11-19,308,,
1000000958,Kipper,Sherwynd,Chane,Planke,Laflin,M,1936-12-26,2201,,
1000000959,Aguie,Jessie,Maddy,Olkowicz,Serjeant,M,2017-12-23,2009,,
1000000960,Sampson,Clim,Ricardo,Eykelhof,Whimp,M,1930-01-26,2206,,
1000000961,Waldon,Ancell,Gram,Reilinger,Tolfrey,M,1933-02-05,1903,,
1000000962,Haily,Osmund,Muhammad,Sanches,Rosborough,M,2020-10-29,1801,,
1000000963,Kris,Ira,Abie,Pandey,Manchett,M,2021-12-12,1105,,
1000000964,Roberto,Colin,Sergio,Bucknill,Mazonowicz,M,1956-11-18,1007,,
1000000965,Guntar,Corbie,Lyon,Gamlen,MacMearty,M,1974-01-08,114,,
1000000966,Niall,Enoch,Ogdon,Tevlin,Sackler,M,1980-06-01,805,,
1000000967,Cull,Salomone,Kristo,Fussie,O'Scollain,M,1921-07-18,1714,,
1000000968,Torey,Beltran,Mannie,Falk,Bolzen,M,1974-06-16,2004,,
1000000969,Marco,Jehu,Iggie,Abraham,Caswall,M,1973-01-25,1317,,
1000000970,Monroe,Finn,Connie,Prantoni,Regenhardt,M,1972-10-01,508,,
1000000971,Hervey,Briano,Parsifal,Brauninger,Gammack,M,1971-05-14,204,,
1000000972,Kurt,Osbourn,Neddy,Cabrales,Libbie,M,2000-03-23,1703,,
1000000973,Izak,Hallsy,Temple,Cavaney,Pavlovsky,M,1940-09-01,1006,,
1000000974,Vincenz,Guthry,Alvy,Daykin,Ricardin,M,1960-01-21,1310,,
1000000975,Judd,Bordy,Gunar,Lusk,Prator,M,2011-05-07,2216,,
1000000976,Wilfrid,Bartie,Clyde,Mingasson,Carney,M,1925-12-04,1904,,
1000000977,Frants,Cori,Colan,Schust,Danbi,M,2017-05-15,1413,,
1000000978,Efrem,Hewitt,Towney,Askell,Bracer,M,1977-06-02,508,,
1000000979,Geno,Rickert,Myca,Dri,Goulstone,M,1911-11-12,1303,,
1000000980,Shurlock,Marion,Bradney,Bayston,Slight,M,1985-08-12,104,,
1000000981,Tobie,Yorke,Biron,Ramplee,Carlsen,M,1922-11-23,1714,,
1000000982,Ethelred,Barris,Ari,Ingleston,Dispencer,M,1927-05-01,1903,,
1000000983,Jamaal,Heinrik,Leonid,Mundy,Peeter,M,1973-03-18,1208,,
1000000984,Davy,Terri,Darrell,Cotty,O'Corrin,M,1976-02-24,1222,,
1000000985,John,Derrek,Saxon,Woolacott,Wareing,M,1957-08-30,1505,,
1000000986,Nehemiah,Albrecht,Langsdon,O'Carrol,Bremmer,M,1916-07-23,2106,,
1000000987,Hillard,Reg,Fair,Lomasny,Scarbarrow,M,1960-09-18,202,,
1000000988,Lockwood,Wilden,Frederigo,Fyfe,Lippiatt,M,1918-12-29,1330,,
1000000989,Harry,Zachery,Oberon,Egar,Blasoni,M,1950-09-27,115,,
1000000990,Paulie,Stanley,Arlin,Tibbs,Mammatt,M,1988-10-19,1415,,
1000000991,Gustave,Jerald,Odey,McAteer,Kimmins,M,1969-08-30,2107,,
1000000992,Kellby,Dar,Isac,Roarty,Greenhowe,M,2019-07-14,1224,,
1000000993,Rafaello,Eldon,Zane,McCahill,Hancill,M,1988-06-22,1213,,
1000000994,Kimbell,Rodrick,Anthony,Iddons,Kidman,M,1943-09-21,803,,
1000000995,Carl,Chic,Shurlock,Gouck,Woodroff,M,1968-02-24,2011,,
1000000996,Moss,Otes,Jethro,Joao,Toyer,M,1998-02-05,715,,
1000000997,Augustin,Remus,Sam,Howship,Turbat,M,1952-11-25,1002,,
1000000998,Horace,Sammy,Zachary,Busby,Gobeaux,M,1959-05-27,513,,
1000000999,Natal,Aluin,Abram,Fennelly,Rodgerson,M,1919-04-21,1710,,
1000001000,Idaline,Amelia,Rosabel,Rielly,Blundon,F,1925-07-20,1009,,
1000001001,Hedwiga,Sydney,Letisha,Dearnley,Leynham,F,1949-08-31,1205,,
1000001002,Lenee,Marissa,Cass,Enrrico,Chezier,F,2021-08-02,1107,,
1000001003,Charita,Averil,Alie,Cockrem,Egdal,F,2013-08-26,1612,,
1000001004,Stephanie,Jilli,Inger,Crew,Velten,F,1999-06-09,408,,
1000001005,Renate,Therese,Gail,Kearey,Mathevet,F,1983-10-15,307,,
1000001006,Dolly,Trina,Essie,Gianiello,Byfield,F,1973-02-24,802,,
1000001007,Pris,Ashli,Sondra,Snellman,Smellie,F,1963-06-09,1227,,
1000001008,Wanda,Nanon,Madlen,Ginger,Lockhurst,F,1959-11-24,2101,,
1000001009,Ediva,Gladys,Mignonne,Redit,Livock,F,1980-03-17,1104,,
1000001010,Lacy,Roobbie,Joell,Roset,Prater,F,1961-11-07,903,,
1000001011,Clemmie,Jenelle,Katerine,Massen,Aguilar,F,1919-11-14,1214,,
1000001012,Melicent,Audrye,Giustina,Finding,Gartin,F,2005-06-19,905,,
1000001013,Emili,Poppy,Ronda,Ten Broek,Petrik,F,1997-01-23,610,,
1000001014,Cindelyn,Erinn,Leola,O' Kelleher,Josovitz,F,1973-03-20,1609,,
1000001015,Karyl,Charity,Olwen,Tollerton,Brumble,F,2017-01-07,2214,,
1000001016,Hilda,Jorry,Nydia,Mantha,Olczyk,F,2005-07-26,612,,
1000001017,Shanda,Rachel,Ania,Gierok,Dumingos,F,1939-08-02,1207,,
1000001018,Euphemia,Andie,Karissa,Rains,Deinhardt,F,1997-07-27,2212,,
1000001019,Cortney,Linzy,Delcine,Treadger,Schultes,F,1925-08-01,312,,
1000001020,Arlee,Joya,Charita,Fulks,Kowalski,F,1933-05-03,709,,
1000001021,Jacqui,Josee,Kelila,Saywood,Dunnett,F,1981-04-23,301,,
1000001022,Cherida,Sorcha,Phillie,Filyakov,Naish,F,1951-04-26,1705,,
1000001023,Sybil,Noreen,Brittany,Haythorne,Pecha,F,1965-07-12,605,,
1000001024,Nadya,Eugenia,Chantal,Butte,Orvis,F,2016-11-23,1021,,
1000001025,Donica,Doti,Honoria,Habble,MacGibbon,F,1961-08-12,1301,,
1000001026,Renell,Holli,Essa,Meldon,Bachman,F,1910-02-05,1209,,
1000001027,Dionis,Junina,Tobe,Illwell,Talkington,F,1947-06-03,1107,,
1000001028,Gerry,Olive,Diana,Latus,Trunkfield,F,1958-10-01,1307,,
1000001029,Desdemona,Jordanna,Kaja,De Domenicis,McNelis,F,1967-07-31,1908,,
1000001030,Amalea,Jacklin,Stepha,Duplan,Jobes,F,1913-10-07,609,,
1000001031,Florri,Ronna,Melodee,Fall,Eminson,F,1978-10-23,1216,,
1000001032,Leelah,Neely,Ange,Corneck,Griswaite,F,2018-01-12,1002,,
1000001033,Malanie,Willie,Zoe,Brittian,Moors,F,1960-06-16,1401,,
1000001034,Christean,Trina,Chrysler,Wills,Cradoc,F,1911-08-28,1710,,
1000001035,Marrilee,Ellen,Jenelle,Lemerle,Woolpert,F,1944-04-21,601,,
1000001036,Harmonie,Laurianne,Brigida,Welham,Morter,F,1930-04-17,1211,,
1000001037,Leanor,Annadiane,Barb,Ridwood,Hartridge,F,2019-02-11,1316,,
1000001038,Lynnea,Petronia,Maisie,Gorger,Balcers,F,1976-08-30,402,,
1000001039,Lelah,Aileen,Dorey,Donnett,Ibanez,F,1962-11-27,1909,,
1000001040,Isa,Ola,Margit,Cary,Biddleston,F,1900-11-28,804,,
1000001041,Yettie,Dru,Lorena,Bagnold,Primarolo,F,1900-11-01,911,,
1000001042,Morganica,Janet,Kiley,Cocksedge,Corballis,F,1976-10-01,1212,,
1000001043,Tildi,Ginni,Aurelea,Cantle,Pudsall,F,1919-07-24,921,,
1000001044,Phil,Deeyn,Esma,Coleiro,Appleyard,F,1960-08-27,613,,
1000001045,Beulah,Kaia,Persis,Conkling,Sorbie,F,1902-12-26,203,,
1000001046,Ros,Francyne,Karlyn,Coniff,Reame,F,1978-12-24,1507,,
1000001047,Isahella,Raine,Rene,Thickett,Chidwick,F,2000-10-30,1002,,
1000001048,Lenette,Jeniffer,Sonni,McDougal,Aldren,F,2004-07-31,105,,
1000001049,Gilbertina,Ermengarde,Maureene,Jannaway,Quartermaine,F,1950-10-11,1304,,
1000001050,Allyce,Amandie,Krystalle,Ellissen,Horche,F,1998-11-06,903,,
1000001051,Fredrika,Daisey,Joellen,Gwatkin,Fairbanks,F,1913-09-01,1228,,
1000001052,Georgena,Nicolette,Glenine,Steedman,D'Ambrogi,F,1982-01-06,916,,
1000001053,Mirna,Abbi,Violet,Sheehan,Collip,F,1907-03-04,2210,,
1000001054,Constantina,Tyne,Jyoti,Itzik,Ingre,F,1989-04-02,1602,,
1000001055,Shirlee,Fifine,Dela,Bruckental,Hawkyens,F,2015-03-27,311,,
1000001056,Glenna,Saloma,Fawnia,McLanachan,Frizell,F,1950-06-29,1315,,
1000001057,Toma,Aurie,Lenore,Overbury,Dilkes,F,1985-11-30,505,,
1000001058,Mabel,Kara-lynn,Christye,O' Faherty,Smithend,F,1955-07-17,1008,,
1000001059,Grata,Anneliese,Donetta,Pavey,Staresmeare,F,1940-11-09,206,,
1000001060,Wenda,Elmira,Natty,O'Lunney,Witter,F,1948-03-31,1603,,
1000001061,Nan,Kizzee,Guenevere,Cawdery,Boothroyd,F,1978-09-25,915,,
1000001062,Bethina,Annemarie,Ronda,Mollatt,McDuffy,F,1901-09-08,803,,
1000001063,Charlean,Suellen,Meredith,Delouch,Glendinning,F,1984-09-10,1710,,
1000001064,Amalita,Carlye,Nikaniki,Earngy,Adamczyk,F,2007-04-09,311,,
1000001065,Ardra,Ruthie,Georgianne,O'Heaney,Menelaws,F,1905-08-01,416,,
1000001066,Kali,Linet,Donni,Moizer,Tuttiett,F,1906-07-13,715,,
1000001067,Ashlee,Garnet,Tiffani,Broadfoot,McCheyne,F,1971-02-20,1411,,
1000001068,Erna,Manon,Karry,Silverton,Worsley,F,1928-04-23,1610,,
1000001069,Deidre,Keri,Tabby,Jancy,Gouley,F,2002-02-03,1707,,
1000001070,Karine,Neila,Alis,Croux,Reid,F,1935-12-06,1002,,
1000001071,Leoline,Jenica,Moria,Stayte,Feldfisher,F,1941-06-24,1228,,
1000001072,Vera,Dahlia,Clara,Melburg,O'Hagirtie,F,1928-11-01,1414,,
1000001073,Karalee,Andreana,Winonah,Hassey,Maestrini,F,1934-05-13,1801,,
1000001074,Nelie,Anne-marie,Toby,Gerhartz,Tchaikovsky,F,1914-06-29,1710,,
1000001075,Berget,Blanch,Tildie,Issard,Callander,F,1967-03-07,110,,
1000001076,Jocelyn,Claretta,Roze,Hayworth,McCullouch,F,1908-06-17,409,,
1000001077,Juliane,Abbey,Amandie,Semrad,Mattityahou,F,1918-04-24,1603,,
1000001078,Darryl,Noella,Anne-corinne,Williment,Kuschke,F,1953-03-21,803,,
1000001079,Anni,Joscelin,Helen-elizabeth,Shorbrook,Dadge,F,1911-08-25,1012,,
1000001080,Fleur,Steffi,Maddie,Naulty,Bodsworth,F,2013-11-04,905,,
1000001081,Erma,Winni,Valera,Carnaman,Ryde,F,2017-09-12,1615,,
1000001082,Caryn,Gale,Jennine,Cooney,Knightsbridge,F,1971-05-26,1501,,
1000001083,Octavia,Dori,Corry,Aviss,Draycott,F,1997-11-17,2011,,
1000001084,Mufinella,Jessi,Maxy,Fowle,Shivlin,F,1980-01-26,305,,
1000001085,Kaile,Rheba,Chlo,Lannon,Andrejs,F,1977-07-12,924,,
1000001086,Anastasie,Carena,Ailyn,Case,Rontsch,F,1918-04-15,2002,,
1000001087,Bibbie,Danika,Kai,Rahlof,Holehouse,F,1930-01-19,202,,
1000001088,Fiorenze,Nickie,Corly,Lozano,Ogilvie,F,1950-12-14,2208,,
1000001089,Gnni,Laureen,Malia,Ashburner,Doodson,F,1923-06-23,1016,,
1000001090,Marika,Seline,Elaina,Webber,Stackbridge,F,1977-01-16,1003,,
1000001091,Verina,Luce,Renate,Thexton,Kmicicki,F,1904-03-09,203,,
1000001092,Merridie,Kelley,Emelina,Melmeth,Kemwal,F,1985-08-29,415,,
1000001093,Astra,Doretta,Shayne,Wimp,Dearnaly,F,1977-06-15,2009,,
1000001094,Geneva,Hildagard,Salome,Gathwaite,Petchell,F,1919-09-08,1501,,
1000001095,Rivalee,Maggy,Lavina,Fellenor,Ingerson,F,2010-12-05,1209,,
1000001096,Saidee,Pet,Taryn,McGinnell,Owenson,F,1920-08-23,1611,,
1000001097,Fernanda,Averyl,Malorie,Gregorace,Klaaassen,F,1996-01-13,1503,,
1000001098,Evelina,Tedi,Allegra,Rayworth,Carl,F,1958-03-25,718,,
1000001099,Vanni,Lavinia,Maegan,Rolin,Berford,F,1997-12-18,1330,,
1000001100,Carley,Tamqrah,Beverly,Kyston,Buttrick,F,1953-10-15,1804,,
1000001101,Georgia,Darcy,Abigael,Joret,Valentin,F,1905-07-09,312,,
1000001102,Oralle,Billie,Etta,Youd,Finley,F,2016-06-16,802,,
1000001103,Kevyn,Barby,Ursala,Devil,Castiglioni,F,1951-05-28,1105,,
1000001104,Maryjane,Lesly,Karrie,Deplacido,Duffit,F,1933-10-19,201,,
1000001105,Gavrielle,Ellene,Mallissa,Gerhardt,Mainstone,F,1946-05-30,114,,
1000001106,Cthrine,Carlina,Debee,Jeffcoat,Frantzeni,F,1987-01-18,1412,,
1000001107,Veronike,Claretta,Marsiella,Radsdale,Danick,F,2003-05-12,1706,,
1000001108,Glen,Audra,Holly-anne,Varns,Whitmell,F,1939-10-07,716,,
1000001109,Flossi,Terry,Lynna,MacBain,Corson,F,1958-01-30,414,,
1000001110,Gennifer,Pet,Elianore,Fossick,Carlisso,F,2000-07-13,1010,,
1000001111,Eloise,Dionis,Joleen,Severwright,Duchenne,F,1989-08-21,1606,,
1000001112,Clair,Theda,Laurene,Vales,Cristofari,F,1971-05-05,1306,,
1000001113,Arleta,Kizzee,Camala,Von Salzberg,Bennedick,F,1958-11-29,1407,,
1000001114,Gianna,Amelina,Lelah,Greig,Bulfoy,F,1994-07-02,1018,,
1000001115,Sophi,Codi,Zulema,Ruit,Chaffyn,F,2020-09-23,1409,,
1000001116,Millicent,Elinor,Kayley,Trumble,Henze,F,2006-05-25,1604,,
1000001117,Amalee,Krissie,Raye,Hansill,Allinson,F,1905-02-20,511,,
1000001118,Faye,Joyous,Julieta,Carillo,Bloomfield,F,1937-04-02,1711,,
1000001119,Romy,Tabby,Ida,Orr,Geekin,F,1901-08-16,304,,
1000001120,Rochette,Kylen,Brook,Hoyle,Quinet,F,1928-05-01,1502,,
1000001121,Florette,Lorry,Emelita,Ramsey,Birmingham,F,2008-06-24,1314,,
1000001122,Augustina,Gussi,Cal,Buttel,Fraschini,F,1998-03-12,909,,
1000001123,Johannah,Andi,Nerissa,Dohms,Elizabeth,F,1984-04-06,1610,,
1000001124,Rosamond,Rodina,Danica,Schiersch,Askin,F,2017-08-26,1318,,
1000001125,Reine,Enrika,Milka,Cohane,Ramsey,F,1980-01-30,1325,,
1000001126,Karie,Staci,Mag,Rehor,Gyver,F,1940-08-12,1415,,
1000001127,Fidelity,Laurette,Oliy,Pigny,Lehrle,F,2004-05-21,1421,,
1000001128,Anet,Kari,Maddy,Pauli,Attrey,F,1986-05-01,613,,
1000001129,Jacinta,Corly,Bria,Seamon,Ogbourne,F,1945-01-03,1021,,
1000001130,Pearle,Ray,George,Talkington,Owbridge,F,1920-01-31,408,,
1000001131,Winny,Jacynth,De,Bertlin,Yantsurev,F,1917-01-30,2205,,
1000001132,Heidie,Clara,Jazmin,Sherebrooke,Brabbins,F,1901-02-09,2215,,
1000001133,Mercedes,Rosamond,Ellissa,McKane,Mein,F,1919-04-05,405,,
1000001134,Celinda,Hadria,Fancy,Debill,Corr,F,1952-02-07,2214,,
1000001135,Anitra,Vivianne,Kaitlynn,Blodget,Bes,F,2018-01-07,605,,
1000001136,Sandi,Appolonia,Janifer,Brotherhead,Bensen,F,1929-03-17,1214,,
1000001137,Susy,Crissie,Briney,Mellows,Oxherd,F,1983-09-15,2006,,
1000001138,Rebe,Fenelia,Berget,Penhearow,Satterlee,F,1986-04-11,903,,
1000001139,Alisun,Dreddy,Marcelia,MacKaig,Ferens,F,1989-09-11,1402,,
1000001140,Roselle,Kalila,Dyann,Gollop,Nisuis,F,1992-03-05,108,,
1000001141,Emelyne,Ula,Cati,Garaway,Dickins,F,1946-01-03,416,,
1000001142,Devan,Merrili,Tiena,Benedicto,Walkling,F,1931-10-09,1301,,
1000001143,Jacqui,Maryjane,Jody,Lissenden,Yeskin,F,1931-03-10,402,,
1000001144,Eachelle,Lonnie,Audry,Emor,Skerme,F,1937-03-21,2003,,
1000001145,Bobette,Christy,Esme,Rosie,Crannach,F,2008-01-03,801,,
1000001146,Lishe,Charita,Tatum,Grain,Bront,F,1941-06-01,612,,
1000001147,Mignon,Fredelia,Gretel,Coste,Furnell,F,2012-02-25,109,,
1000001148,Daron,Atalanta,Ailis,Alessandrucci,Daffern,F,1991-10-28,921,,
1000001149,Vivyan,Heddi,Erminia,Skuse,Grigg,F,1910-10-03,304,,
1000001150,Maybelle,Jacintha,Ula,Byne,Lamberton,F,1935-02-22,918,,
1000001151,Rebecka,Cele,Siana,Mowett,Abrahm,F,2009-02-26,1506,,
1000001152,Tonie,Mehetabel,Tina,Dyhouse,Prosh,F,1972-11-18,1904,,
1000001153,Loralie,Orelia,Melitta,Shipsey,Rivelin,F,1902-06-08,104,,
1000001154,Ardene,Tess,Ailyn,Hackey,Castana,F,1968-08-31,2202,,
1000001155,Tanya,Sarah,Delcina,Harrinson,Braunle,F,1965-09-05,1318,,
1000001156,Vivia,Virgina,Cindie,Cockayne,Chiles,F,1970-07-12,1309,,
1000001157,Betsy,Jo-ann,Adda,Prestedge,Khan,F,1999-01-30,310,,
1000001158,Jewelle,Kelsi,Kaylee,De Few,McFfaden,F,1943-07-11,1611,,
1000001159,Margalit,Gabey,Dorthea,Moughton,Cornick,F,2009-08-20,1226,,
1000001160,Gayleen,Bidget,Marie-ann,McNae,Snare,F,2020-08-30,1308,,
1000001161,Jacklin,Debby,Viola,Kitchin,Loade,F,1984-10-17,710,,
1000001162,Millicent,Gleda,Ulrike,Lambarth,Dreschler,F,2014-01-27,1205,,
1000001163,Ardith,Betti,Ailyn,Potebury,Meaddowcroft,F,1925-01-11,1316,,
1000001164,Ashly,Corly,Patrica,Keiley,Grissett,F,1988-11-13,314,,
1000001165,Suki,Philippine,Pamela,Jurczak,Dockery,F,1998-04-01,719,,
1000001166,Henryetta,Konstance,Kori,Cockhill,Skyme,F,1907-07-08,906,,
1000001167,Kiele,Dulcy,Brigitte,Pepall,Darragh,F,1971-12-01,1201,,
1000001168,Alexia,Sonya,Marena,McGarry,Greasley,F,2021-01-13,306,,
1000001169,Eba,Domini,Nikki,Vanyatin,Philipsen,F,1968-07-19,604,,
1000001170,Ardeen,Filide,Ferdinande,Bakes,Gerold,F,1910-09-24,1106,,
1000001171,Kit,Carine,Pammi,Nerger,MacElholm,F,2005-05-13,1328,,
1000001172,Constance,Melesa,Charmane,Bozier,Mottley,F,1915-10-17,114,,
1000001173,Fannie,Morgan,Dasie,Duny,Radleigh,F,1927-06-19,1710,,
1000001174,Sharyl,Ingunna,Moselle,Shapland,Jopp,F,1979-05-07,803,,
1000001175,Arda,Karie,Marcella,Ellsworthe,Alexander,F,1905-10-01,405,,
1000001176,Camila,Ericha,Maggi,Ennew,Matthessen,F,1912-02-02,1016,,
1000001177,Alaine,Dotti,Emeline,Aguirre,Lawrinson,F,1978-03-25,1020,,
1000001178,Maud,Fanni,Angelita,Sawday,Beals,F,2000-05-07,805,,
1000001179,Robby,Mirilla,Jillian,Challenor,Mawer,F,1968-09-19,2211,,
1000001180,Virgina,Collie,Romola,Boorer,O'Codihie,F,1961-03-18,115,,
1000001181,Dede,Iolanthe,Selestina,Rimmington,Pilkinton,F,1951-03-11,1902,,
1000001182,Myrlene,Allie,Hannis,Petrushka,Gimert,F,2020-05-07,2212,,
1000001183,Stormy,Griselda,Dorita,Catonne,Kelley,F,1973-06-17,1331,,
1000001184,Timothea,Masha,Drucill,Christophle,Oulett,F,1932-03-09,605,,
1000001185,Ramona,Petronilla,Wanids,Dirand,Greener,F,1992-08-26,1217,,
1000001186,Kristin,Deena,Marianne,Embury,Wiersma,F,2013-10-08,1230,,
1000001187,Kizzie,Cecile,Gabrila,Dungey,Coye,F,1952-06-03,1013,,
1000001188,Andriana,Stephie,Joete,Chaters,Kleuer,F,1900-12-16,2214,,
1000001189,Sibyl,Chelsey,Justine,Thurborn,Kerbler,F,1979-12-02,908,,
1000001190,Shanon,Kevina,Margarethe,Gravells,Dupree,F,1980-09-20,408,,
1000001191,Clotilda,Marguerite,Jerrylee,Borthram,Smewings,F,1955-08-08,1230,,
1000001192,Dredi,Kathy,Trude,White,Burland,F,1915-04-02,1908,,
1000001193,Laverne,Clary,Merle,Povlsen,Doe,F,1925-06-18,1210,,
1000001194,Dulsea,Brittaney,Demetra,Antonin,Whaley,F,1980-09-02,316,,
1000001195,Corenda,Cordelie,Taryn,MacQuaker,Poxson,F,2014-11-23,1910,,
1000001196,Jaynell,Clarette,Ros,Stranks,Adamiec,F,1915-02-28,1710,,
1000001197,Dru,Becka,Jeannine,Smithson,Simenel,F,1987-09-08,1005,,
1000001198,Katinka,Fara,Sophronia,Giroldo,Whetson,F,1969-04-09,116,,
1000001199,Tessa,Alina,Adah,McQuaker,Brusin,F,1913-07-13,2103,,
1000001200,Anstice,Eolande,Pearline,Gailor,Connow,F,1954-10-27,106,,
1000001201,Shanna,Odetta,Kaile,Newns,Seton,F,1950-03-14,803,,
1000001202,Charmane,Blanch,Glenn,Whetton,Pallesen,F,1954-06-10,1903,,
1000001203,Josie,Corene,Kandace,Digginson,MacCaig,F,1966-07-11,1614,,
1000001204,Kayla,Juliane,Randy,Yaus,Alasdair,F,2013-12-15,1604,,
1000001205,Anabelle,Caty,Staci,Lomasney,Orrice,F,1906-12-28,1017,,
1000001206,Clemence,Ange,Randa,Hoxey,Cannam,F,1914-06-01,1222,,
1000001207,Janeczka,Timmi,Loise,Hymor,Coffey,F,1990-12-09,614,,
1000001208,Amaleta,Lilith,Yasmeen,Biskupiak,Harbach,F,1919-08-29,310,,
1000001209,Merl,Meris,Myrtice,Stolworthy,Polotti,F,1907-04-17,116,,
1000001210,Kelly,Leonie,Claudetta,Johnke,Beneze,F,2018-10-02,1502,,
1000001211,Candra,Katine,Trude,Rothermel,Hornig,F,1977-05-24,2209,,
1000001212,Philis,Marquita,Viole,Armit,Jump,F,1971-02-18,807,,
1000001213,Sonya,Susy,Margaretta,Flanne,Magnus,F,1958-08-16,1019,,
1000001214,Barbara,Darlene,Kessia,Jepson,Needs,F,1936-03-30,1604,,
1000001215,Wallie,Elyssa,Carin,Dockree,Dable,F,1910-05-07,1609,,
1000001216,Trudy,Natalya,Cheryl,Fibbens,Pessel,F,1909-04-25,2008,,
1000001217,Darb,Sukey,Ivonne,Ungaretti,Athridge,F,1982-01-25,410,,
1000001218,Laverne,Trenna,Jolynn,Redmille,Allibon,F,1966-08-29,1021,,
1000001219,Lula,Willette,Jolene,Brozsset,Noar,F,1903-09-06,1317,,
1000001220,Nessi,Corina,Eula,Mapplethorpe,Windybank,F,1997-08-05,916,,
1000001221,Michele,Susy,Cory,Sansbury,Stollberger,F,1911-12-28,401,,
1000001222,Sayre,Audrey,Allison,Fysh,Tremmil,F,1917-09-13,922,,
1000001223,Emalia,Jennette,Birgitta,Remmer,Firidolfi,F,1908-04-07,2011,,
1000001224,Bobette,Anabel,Carla,Glaister,Zumbusch,F,1986-07-12,1202,,
1000001225,Matti,Dedra,Lynsey,Gresch,Broadwell,F,1945-08-23,1012,,
1000001226,Marlee,Theadora,Emlynne,Covelle,Korn,F,1987-06-27,915,,
1000001227,Janifer,Margarita,Annabal,Raft,Impy,F,1950-05-10,914,,
1000001228,Kat,Inessa,Gates,Arbor,Marcroft,F,1919-04-12,401,,
1000001229,Corabella,Angelita,Sonia,Clemintoni,Selman,F,1965-03-17,1011,,
1000001230,Fredericka,Florinda,Denni,Shakesbye,Rudgerd,F,1919-02-27,2212,,
1000001231,Merline,Minne,Kizzie,Noulton,Elcombe,F,1927-06-11,2009,,
1000001232,Chrysa,Jacklin,Jeanne,Naden,Cella,F,1982-04-24,1310,,
1000001233,Claudetta,Shirleen,Abbie,Pattisson,Woolgar,F,1901-11-28,1315,,
1000001234,Oliy,Helli,Megen,MacClancey,Soane,F,1978-06-18,309,,
1000001235,Priscilla,Noami,Persis,Shellard,Bome,F,1969-12-06,2210,,
1000001236,Bethena,Augusta,Retha,Egdal,Cantwell,F,1936-12-26,706,,
1000001237,Bernice,Aggie,Shir,Elcombe,Auty,F,2016-12-28,1706,,
1000001238,Belle,Cristine,Joelie,Fireman,Mcimmie,F,2019-11-26,2005,,
1000001239,Anthiathia,Deny,Dela,Eite,Ancliffe,F,1998-02-19,2004,,
1000001240,Cathleen,Othilie,Tandie,Jakubovitch,Sayes,F,2000-08-26,1012,,
1000001241,Shirl,Inessa,Concordia,Jakoubec,Stable,F,1924-09-20,605,,
1000001242,Laural,Emalia,Viole,Dalgleish,Airdrie,F,2002-02-27,2005,,
1000001243,Cherice,Avrit,Peri,Pocknell,Rowlett,F,1936-02-29,1325,,
1000001244,Jeanette,Isabelita,Tommie,Darton,Silk,F,1968-02-25,306,,
1000001245,Deny,Talya,Leola,MacPeice,Conkey,F,2001-07-21,904,,
1000001246,Maribelle,Tammy,Vilhelmina,Beet,Webborn,F,2004-10-01,1317,,
1000001247,Yalonda,Philippa,Alberta,Challin,Melloy,F,1990-08-15,603,,
1000001248,Jennifer,Malanie,Zora,Tomasz,Izkovitz,F,1905-12-07,305,,
1000001249,Kris,Rozalin,Murial,Blakeslee,Estevez,F,1934-08-01,1331,,
1000001250,Caresse,Patrizia,Juliette,Counihan,Guly,F,1914-08-22,903,,
1000001251,Shanon,Anjanette,Valerye,Patifield,Brickhill,F,1976-04-22,116,,
1000001252,Gerty,Freddy,Tamar,Yesinov,Bercevelo,F,1932-01-19,1318,,
1000001253,Eugenia,Joela,Brande,Passler,Aberkirder,F,1978-09-22,705,,
1000001254,Fran,Lindy,Bea,Headingham,Snoxall,F,1982-12-16,1708,,
1000001255,Sondra,Robby,Pandora,Hairyes,Chomley,F,1913-01-13,507,,
1000001256,Harriott,Johnna,Olivie,Hanrahan,Halden,F,1959-04-13,309,,
1000001257,Krystal,Faith,Jeana,Greser,Van Cassel,F,2020-02-08,711,,
1000001258,Kylynn,Patrica,Erminie,Littell,Ashcroft,F,2019-01-04,503,,
1000001259,Riki,Annice,Marthena,Wolfit,Disney,F,1923-12-15,715,,
1000001260,Nyssa,Morganica,Priscilla,Denholm,Dallin,F,2016-12-19,921,,
1000001261,Anestassia,Krystal,Truda,Qualtro,Faulder,F,1978-07-07,1612,,
1000001262,Alayne,Cathie,Ferne,Doubrava,Bernth,F,2016-07-22,614,,
1000001263,Casi,Kassie,Sofie,Matskiv,Tringham,F,1971-10-23,1617,,
